Time,Voltage
2008.32,0.116387
2008.384,0.11639
2008.448,0.116403
2008.512,0.116411
2008.576,0.116408
2008.64,0.11641
2008.704,0.116417
2008.768,0.116422
2008.832,0.116433
2008.896,0.116445
2008.96,0.116452
2009.024,0.116452
2009.088,0.116458
2009.152,0.11647
2009.216,0.11647
2009.28,0.116477
2009.344,0.116486
2009.408,0.116497
2009.472,0.116499
2009.536,0.116499
2009.6,0.116506
2009.664,0.116505
2009.728,0.11651
2009.792,0.116519
2009.856,0.116521
2009.92,0.116519
2009.984,0.116528
2010.048,0.116534
2010.112,0.116533
2010.176,0.116539
2010.24,0.116542
2010.304,0.116541
2010.368,0.116545
2010.432,0.116543
2010.496,0.116543
2010.56,0.116549
2010.624,0.116561
2010.688,0.116557
2010.752,0.116554
2010.816,0.11656
2010.88,0.116565
2010.944,0.116571
2011.008,0.116572
2011.072,0.116579
2011.136,0.116588
2011.2,0.116585
2011.264,0.116587
2011.328,0.116596
2011.392,0.116607
2011.456,0.116608
2011.52,0.116616
2011.584,0.116622
2011.648,0.116622
2011.712,0.116618
2011.776,0.116617
2011.84,0.116624
2011.904,0.116629
2011.968,0.116634
2012.032,0.116634
2012.096,0.116636
2012.16,0.116637
2012.224,0.116634
2012.288,0.116638
2012.352,0.116642
2012.416,0.116641
2012.48,0.116646
2012.544,0.116652
2012.608,0.116659
2012.672,0.116656
2012.736,0.11666
2012.8,0.116664
2012.864,0.116653
2012.928,0.116655
2012.992,0.116653
2013.056,0.116653
2013.12,0.116652
2013.184,0.116646
2013.248,0.11664
2013.312,0.116643
2013.376,0.116641
2013.44,0.116641
2013.504,0.116638
2013.568,0.116635
2013.632,0.116643
2013.696,0.116655
2013.76,0.116662
2013.824,0.116672
2013.888,0.116676
2013.952,0.11668
2014.016,0.116682
2014.08,0.116687
2014.144,0.116691
2014.208,0.116698
2014.272,0.116702
2014.336,0.11671
2014.4,0.116695
2014.464,0.116703
2014.528,0.116718
2014.592,0.116723
2014.656,0.116733
2014.72,0.116733
2014.784,0.116722
2014.848,0.116719
2014.912,0.11672
2014.976,0.116712
2015.04,0.116716
2015.104,0.11672
2015.168,0.116725
2015.232,0.116723
2015.296,0.116716
2015.36,0.116719
2015.424,0.116726
2015.488,0.116733
2015.552,0.116733
2015.616,0.11673
2015.68,0.116727
2015.744,0.116731
2015.808,0.116734
2015.872,0.116727
2015.936,0.116727
2016,0.116728
2016.064,0.11674
2016.128,0.116741
2016.192,0.116744
2016.256,0.116747
2016.32,0.116745
2016.384,0.116754
2016.448,0.116768
2016.512,0.116758
2016.576,0.116766
2016.64,0.116763
2016.704,0.116762
2016.768,0.116765
2016.832,0.116765
2016.896,0.116764
2016.96,0.116767
2017.024,0.116768
2017.088,0.116769
2017.152,0.11677
2017.216,0.116775
2017.28,0.116777
2017.344,0.116772
2017.408,0.116777
2017.472,0.116779
2017.536,0.116776
2017.6,0.116777
2017.664,0.116784
2017.728,0.116783
2017.792,0.116787
2017.856,0.116794
2017.92,0.116794
2017.984,0.1168
2018.048,0.116791
2018.112,0.116796
2018.176,0.116797
2018.24,0.116798
2018.304,0.116801
2018.368,0.116802
2018.432,0.1168
2018.496,0.116808
2018.56,0.116815
2018.624,0.11681
2018.688,0.116806
2018.752,0.1168
2018.816,0.116794
2018.88,0.116794
2018.944,0.116798
2019.008,0.116797
2019.072,0.116795
2019.136,0.116802
2019.2,0.116796
2019.264,0.116793
2019.328,0.116791
2019.392,0.116787
2019.456,0.116786
2019.52,0.116784
2019.584,0.11678
2019.648,0.116787
2019.712,0.116789
2019.776,0.116785
2019.84,0.116783
2019.904,0.116782
2019.968,0.11679
2020.032,0.116793
2020.096,0.11679
2020.16,0.116801
2020.224,0.116805
2020.288,0.116802
2020.352,0.116793
2020.416,0.116802
2020.48,0.116815
2020.544,0.116805
2020.608,0.116796
2020.672,0.1168
2020.736,0.116805
2020.8,0.116798
2020.864,0.116794
2020.928,0.116799
2020.992,0.116798
2021.056,0.116792
2021.12,0.116785
2021.184,0.116784
2021.248,0.116787
2021.312,0.116782
2021.376,0.116779
2021.44,0.116775
2021.504,0.116774
2021.568,0.116776
2021.632,0.116768
2021.696,0.116766
2021.76,0.116765
2021.824,0.116759
2021.888,0.116765
2021.952,0.116762
2022.016,0.116758
2022.08,0.116759
2022.144,0.11676
2022.208,0.116758
2022.272,0.116758
2022.336,0.116759
2022.4,0.11676
2022.464,0.116759
2022.528,0.116767
2022.592,0.116763
2022.656,0.116758
2022.72,0.116757
2022.784,0.116766
2022.848,0.116771
2022.912,0.11677
2022.976,0.116771
2023.04,0.116772
2023.104,0.116786
2023.168,0.116788
2023.232,0.116788
2023.296,0.116788
2023.36,0.11679
2023.424,0.11679
2023.488,0.116795
2023.552,0.116793
2023.616,0.116793
2023.68,0.1168
2023.744,0.1168
2023.808,0.116793
2023.872,0.116788
2023.936,0.116795
2024,0.116793
2024.064,0.116792
2024.128,0.116798
2024.192,0.116798
2024.256,0.116804
2024.32,0.116808
2024.384,0.116805
2024.448,0.116811
2024.512,0.116816
2024.576,0.116818
2024.64,0.116817
2024.704,0.116818
2024.768,0.116828
2024.832,0.116837
2024.896,0.116831
2024.96,0.116831
2025.024,0.116825
2025.088,0.116825
2025.152,0.116835
2025.216,0.116832
2025.28,0.116826
2025.344,0.116825
2025.408,0.116823
2025.472,0.11682
2025.536,0.116812
2025.6,0.116817
2025.664,0.116818
2025.728,0.116813
2025.792,0.116809
2025.856,0.116815
2025.92,0.11682
2025.984,0.116814
2026.048,0.116812
2026.112,0.11681
2026.176,0.116809
2026.24,0.116804
2026.304,0.116806
2026.368,0.116817
2026.432,0.116821
2026.496,0.116814
2026.56,0.116812
2026.624,0.116809
2026.688,0.116814
2026.752,0.11681
2026.816,0.116813
2026.88,0.116807
2026.944,0.116808
2027.008,0.116804
2027.072,0.1168
2027.136,0.116803
2027.2,0.116801
2027.264,0.1168
2027.328,0.116809
2027.392,0.11681
2027.456,0.116797
2027.52,0.1168
2027.584,0.116799
2027.648,0.1168
2027.712,0.116805
2027.776,0.116809
2027.84,0.116799
2027.904,0.116798
2027.968,0.116798
2028.032,0.116795
2028.096,0.116792
2028.16,0.116802
2028.224,0.116794
2028.288,0.116788
2028.352,0.11679
2028.416,0.116784
2028.48,0.11678
2028.544,0.116787
2028.608,0.116783
2028.672,0.116779
2028.736,0.116775
2028.8,0.116779
2028.864,0.116783
2028.928,0.116783
2028.992,0.116781
2029.056,0.116788
2029.12,0.116798
2029.184,0.116792
2029.248,0.11679
2029.312,0.116796
2029.376,0.116794
2029.44,0.116793
2029.504,0.116793
2029.568,0.116797
2029.632,0.116796
2029.696,0.116787
2029.76,0.116785
2029.824,0.116783
2029.888,0.116789
2029.952,0.116793
2030.016,0.116788
2030.08,0.116791
2030.144,0.116792
2030.208,0.116794
2030.272,0.116791
2030.336,0.116786
2030.4,0.116786
2030.464,0.116793
2030.528,0.116801
2030.592,0.116804
2030.656,0.116798
2030.72,0.116791
2030.784,0.11679
2030.848,0.116788
2030.912,0.116784
2030.976,0.116787
2031.04,0.116793
2031.104,0.116792
2031.168,0.11678
2031.232,0.11677
2031.296,0.11677
2031.36,0.116759
2031.424,0.11676
2031.488,0.116764
2031.552,0.116764
2031.616,0.116757
2031.68,0.116756
2031.744,0.116755
2031.808,0.116751
2031.872,0.116748
2031.936,0.116753
2032,0.116746
2032.064,0.116751
2032.128,0.116758
2032.192,0.116763
2032.256,0.116759
2032.32,0.116759
2032.384,0.116762
2032.448,0.116759
2032.512,0.116766
2032.576,0.116765
2032.64,0.11676
2032.704,0.116763
2032.768,0.116767
2032.832,0.116762
2032.896,0.116761
2032.96,0.116763
2033.024,0.116758
2033.088,0.116757
2033.152,0.116757
2033.216,0.116756
2033.28,0.116759
2033.344,0.116756
2033.408,0.116749
2033.472,0.116755
2033.536,0.116757
2033.6,0.116749
2033.664,0.116754
2033.728,0.116756
2033.792,0.116755
2033.856,0.116753
2033.92,0.11676
2033.984,0.116762
2034.048,0.116759
2034.112,0.116752
2034.176,0.116757
2034.24,0.116754
2034.304,0.116755
2034.368,0.116756
2034.432,0.116758
2034.496,0.116759
2034.56,0.11676
2034.624,0.11676
2034.688,0.116759
2034.752,0.116759
2034.816,0.116763
2034.88,0.116759
2034.944,0.116757
2035.008,0.116755
2035.072,0.116756
2035.136,0.116764
2035.2,0.116761
2035.264,0.116755
2035.328,0.116757
2035.392,0.116755
2035.456,0.116759
2035.52,0.116759
2035.584,0.116754
2035.648,0.116765
